id,object_name,address
29022,ГБОУ ШКОЛА 1636 «КДП»,"город Москва, Ясеневая улица, дом 21, корпус 3"
29593,Столовая ГБОУ СОШ № 985,"город Москва, Задонский проезд, дом 34, корпус 2"
27601,ГБОУ ШКОЛА №998 ОАО «Комбинат дошкольного питания»,"город Москва, Паромная улица, дом 5, корпус 2"
28963,ЗАГОРЬЕ ШК. 935,"город Москва, Липецкая улица, дом 15, корпус 2"
28958,ЗАГОРЬЕ ШК.942,"город Москва, Загорьевский проезд, дом 7, корпус 3"
28964,ЗАГОРЬЕ ШК. 941,"город Москва, Лебедянская улица, дом 14, корпус 3"
28954,ЗАГОРЬЕ ШК. 947,"город Москва, Лебедянская улица, дом 16"
26584,Ресторан «37.37»,"город Москва, Кантемировская улица, дом 14"
26271,Семь красавиц,"город Москва, Тамбовская улица, дом 4"
157787,Донеретто,"город Москва, Домодедовская улица, дом 25, корпус 1"
92485,Кафе «Столичный Чебурек»,"город Москва, Пролетарский проспект, дом 20, корпус 2"
115040,Бар «Duck StarS»,"город Москва, Пролетарский проспект, дом 20, корпус 2"
26586,Ресторан «Мтиели»,"город Москва, Каширское шоссе, дом 40, корпус 2"
29704,ГУП ШКОЛЬНИК,"город Москва, Борисовский проезд, дом 14, корпус 2"
28120,9 АВТОБУСНЫЙ ПАРК,"город Москва, 2-й Нагатинский проезд, дом 8"
26267,Ресторан «Усадьба»,"город Москва, Дольская улица, дом 10, строение 1"
28519,АВТОКОМБИНАТ,"город Москва, Кантемировская улица, дом 59А"
82904,Кафе «Такси 18»,"город Москва, 1-й Нагатинский проезд, дом 15"
25383,Бургон,"город Москва, Ореховый бульвар, дом 55, корпус 1"
124259,Кафе,"город Москва, Елецкая улица, дом 4, корпус 1"
103638,Кафе «KFC»,"город Москва, Луганская улица, дом 10"
125943,Кафе «Пицца Хат»,"город Москва, Луганская улица, дом 10"
28117,ФГУП УАТ МИНРФ ПО АТОМНОЙ ЭНЕРГИИ,"город Москва, Нагатинская улица, дом 4А, строение 1"
153147,Пекарня Пепела,"город Москва, Домодедовская улица, дом 28"
28962,КРЕДИТНЫЙ КОЛЛЕДЖ ЗАГОРЬЕ,"город Москва, Липецкая улица, дом 2, корпус 13"
53119,Кафе - бар «ROOM»,"город Москва, улица Генерала Белова, дом 29"
53042,Пиццерия «Пиццбург»,"город Москва, улица Генерала Белова, дом 29"
89539,Пиццерия Донателло,"город Москва, Каширское шоссе, дом 80"
148358,Шаверма,"город Москва, улица Мусы Джалиля, дом 27, корпус 3"
26585,Ресторан «Очаг гурманов»,"город Москва, Каширское шоссе, дом 51, корпус 3"
25775,Закусочная «Американ Сити Пицца»,"город Москва, Ключевая улица, дом 6, корпус 1"
88742,Кафе,"город Москва, улица Генерала Белова, дом 35"
149112,Кафе-бар «Салют»,"город Москва, Варшавское шоссе, дом 45"
131706,Кафетерий «Хачапури»,"город Москва, Кантемировская улица, дом 6, корпус 1"
24556,Кафе Ступени,"город Москва, Кантемировская улица, дом 6, корпус 1"
23724,Кафе «Орлиное гнездо»,"город Москва, Каширское шоссе, дом 82А"
125967,Горячая выпечка,"город Москва, Каширское шоссе, дом 96, корпус 1"
144491,Кафе «Трактир на Бехтерева»,"город Москва, улица Бехтерева, дом 27"
132024,Бургер Кинг,"город Москва, Кустанайская улица, дом 6"
29013,КОЛЛЕДЖ РАБОТ.ГОСТ.И РЕСТОР.ЦАРИЦ.,"город Москва, Шипиловский проезд, дом 37, корпус 1"
